1.714103
1.760973
2.034940
2.126539
2.284696
2.192865
1.978716
2.102858
2.187645
2.160694
2.188901
2.115679
2.560533
2.194513
2.110970
2.368282
2.160841
1.920890
2.017285
2.057168
2.224288
2.209813
2.354993
2.468017
2.362279
2.395069
2.424760
2.333994
2.527505
2.504773
2.765169
2.559856
2.658311
2.677917
2.653384
2.433970
2.487723
2.659945
2.506210
2.528158
2.513168
2.808227
2.681684
2.511876
2.466428
2.798975
2.684422
2.373494
2.438179
2.578960
2.482571
2.320599
2.442518
2.562303
2.576282
2.433950
2.468227
2.529529
2.518709
2.726356
2.760797
2.590240
2.451597
2.305178
2.573095
2.462736
2.598025
2.526074
2.290414
2.632656
2.625909
2.592103
2.573332
2.746038
2.869999
2.777256
2.488668
2.596113
2.295824
2.574653
2.822096
2.788934
2.492618
2.632968
2.576519
2.897756
3.049951
3.122950
2.848017
2.593334
3.062868
2.695611
2.646631
2.903386
2.644617
2.169101
2.485446
2.883942
2.840901
3.023209
